gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalCharges_missing,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,MonthlyCharges_TotalCharges,tenure_TotalCharges,MonthlyCharges_tenure,TotalCharges_log,MonthlyCharges_bin_Low,MonthlyCharges_bin_Medium,MonthlyCharges_bin_High,gender_z,SeniorCitizen_z,Partner_z,Dependents_z,tenure_z,PhoneService_z,PaperlessBilling_z,MonthlyCharges_z,TotalCharges_z,Churn_z,MonthlyCharges_TotalCharges_z,tenure_TotalCharges_z,MonthlyCharges_tenure_z,TotalCharges_log_z
1,0,0,1,56,1,1,21.2,1238.65,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,26259.38,69364.40000000001,1187.2,7.122584360692262,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,1.528915544836743,0.9621229346367688,0.3274150630750442,0.8297385900637549,-1.448623369634638,-0.4610942656128995,-0.6009808099475747,-0.7012195604930378,-0.32277055864750664,-0.4824996166378671,0.11601601407405679
1,0,0,0,1,1,1,79.5,79.5,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6320.25,79.5,79.5,4.388257184424518,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,0.3274150630750442,0.8297385900637549,0.4906497816005487,-0.9739804835359622,1.663710385590557,-0.7856062405168266,-0.7662641887277771,-0.9721395036910502,-1.6532013969855177
0,0,1,0,28,1,0,25.55,672.2,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,17174.710000000003,18821.600000000002,715.4,6.512042462316651,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.1780604182396687,0.3274150630750442,-1.2050277364749034,-1.3039263163263526,-0.7117299884637116,-0.6009808099475747,-0.739667834836588,-0.646295740128913,-0.6910507574807774,-0.2790286485262337
0,0,1,1,19,1,0,20.2,382.2,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,7720.44,7261.8,383.8,5.948557046096705,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.5445479245213808,0.3274150630750442,-1.2050277364749034,-1.481887060050336,-0.8400455672910319,-0.6009808099475747,-0.779680335750545,-0.7202901843007586,-0.8376288802097072,-0.6436259132234486
1,0,1,0,66,1,0,63.85,4264.6,0,0,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,272294.71,281463.60000000003,4214.1,8.35833812998439,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.3693312749497821,0.3274150630750442,-1.2050277364749034,-0.029926973405123243,0.8777903059475471,-0.6009808099475747,0.3400547913596913,1.03487943644697,0.8554898878500627,0.9155973894815058
0,0,1,1,17,1,1,61.95,1070.7,0,0,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,66329.865,18201.9,1053.15,6.977001451718952,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.6259895925839835,0.3274150630750442,0.8297385900637549,-0.09312798519494918,-0.5354066844544458,-0.6009808099475747,-0.5316326629657618,-0.6502624486405908,-0.5417541321740945,0.021818136240047213
1,0,1,1,52,1,0,25.75,1345.85,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,34655.6375,69984.2,1339.0,7.205523811634928,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.7992395985115635,0.3274150630750442,-1.2050277364749034,-1.2972735782432128,-0.4136617481981109,-0.6009808099475747,-0.6656847956838492,-0.318803210034407,-0.41539901642601085,0.1696811065125476
0,0,0,0,19,1,0,58.2,1045.25,0,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,60833.55,19859.75,1105.8,6.952967621803685,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.5445479245213808,0.3274150630750442,-1.2050277364749034,-0.21786682425381626,-0.5466674826653262,-0.6009808099475747,-0.5548942483616618,-0.6396505272171843,-0.5184810979108915,0.0062673013913172185
0,0,0,0,36,1,0,85.85,3003.55,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,257854.7675,108127.8,3090.6,8.007883085339621,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,0.147706254010742,0.3274150630750442,-1.2050277364749034,0.70187421574023,0.31981664842964325,-0.6009808099475747,0.2789418537686624,-0.0746454840604963,0.3588658803532212,0.6888391682413161
1,1,1,0,7,1,1,70.1,467.55,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,32775.255,3272.85,490.69999999999993,6.1496428195698325,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,-1.033197932896997,0.3274150630750442,0.8297385900637549,0.1779710916929883,-0.802280965039612,1.663710385590557,-0.6736429782299197,-0.745823509970691,-0.7903755589801458,-0.5135154953360604
1,0,1,1,72,1,1,104.9,7537.5,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,790683.75,542700.0,7552.8,8.927778502218974,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.6136562791375904,0.3274150630750442,0.8297385900637549,1.335547518159275,2.3259422298921546,-0.6009808099475747,2.5339885310122785,2.707057347436255,2.331305262865375,1.2840477453357102
1,0,1,1,67,1,1,111.3,7482.1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,832757.73,501300.7,7457.099999999999,8.92040242361528,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.4100521089810836,0.3274150630750442,0.8297385900637549,1.5484351368197413,2.3014295296610046,1.663710385590557,2.712054649623637,2.4420598394686874,2.2890027105579005,1.2792751318736992
1,1,0,0,34,1,1,99.85,3343.15,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,333813.52749999997,113667.1,3394.8999999999996,8.114967829657902,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,0.06626458594813933,0.3274150630750442,0.8297385900637549,1.1675658815600005,0.4700786159115671,-0.6009808099475747,0.6004156379871198,-0.03918834599572832,0.49337650383456405,0.7581272167788599
1,1,1,0,57,1,1,95.25,5427.05,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,516926.5125,309341.85000000003,5429.25,8.599335232408281,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,1.0028437686680702,0.3274150630750442,0.8297385900637549,1.0145529056477904,1.392136666664162,1.663710385590557,1.3753891134294214,1.213328511105161,1.3926262142495167,1.0715320096410599
0,0,1,0,7,1,1,86.25,587.1,1,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,50637.375,4109.7,603.75,6.3768970014659105,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-1.033197932896997,0.3274150630750442,0.8297385900637549,0.7151796919065094,-0.7493839738368322,1.663710385590557,-0.5980466505573222,-0.7404668212213001,-0.7404037351728311,-0.36647308620657193
0,1,1,0,1,1,1,100.8,100.8,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,10160.64,100.8,100.8,4.623010104116422,False,False,True,-1.0094870000640024,2.272997308849135,1.0344567814491916,-0.6539654975887953,-1.277522937084805,0.3274150630750442,0.8297385900637549,1.1991663874549137,-0.9645559255048521,1.663710385590557,-0.7693528853254739,-0.7661278471249068,-0.9627242020802955,-1.5013070090641367
1,0,1,0,8,1,1,19.55,161.15,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,3150.4825,1289.2,156.4,5.088521832753327,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.9924770988656955,0.3274150630750442,0.8297385900637549,-1.5035084588205399,-0.9378530110833736,-0.6009808099475747,-0.7990213772741628,-0.7585208818267337,-0.9381471706456499,-1.200102580236046
0,0,0,0,69,1,0,104.0,7028.5,0,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,730964.0,484966.5,7176.0,8.857870858519963,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,1.4914937770436862,0.3274150630750442,-1.2050277364749034,1.305610196785147,2.100726265674548,-0.6009808099475747,2.2812417243887864,2.337504393008389,2.1647472512723094,1.238814745615735
0,0,1,0,50,1,1,104.4,5232.9,0,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,546314.76,261644.99999999997,5220.0,8.562911977061184,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.7177979304489608,0.3274150630750442,0.8297385900637549,1.3189156729514262,1.306231598976837,-0.6009808099475747,1.4997664878806842,0.908020296041068,1.3001308216649916,1.047964728414856
1,0,0,0,10,1,0,19.5,225.85,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,4404.075,2258.5,195.0,5.424289006109973,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.9110354308030928,0.3274150630750442,-1.2050277364749034,-1.5051716433413247,-0.9092253629794854,-0.6009808099475747,-0.7937159046092209,-0.7523163787440013,-0.9210846991820291,-0.9828479903973543
0,0,1,1,12,1,0,25.25,274.7,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,6936.174999999999,3296.3999999999996,303.0,5.619313318029751,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.8295937627404901,0.3274150630750442,-1.2050277364749034,-1.3139054234510616,-0.8876108249597798,-0.6009808099475747,-0.7829995136489216,-0.7456727660858274,-0.8733451417190483,-0.856659576946645
0,0,0,0,14,1,1,86.3,1180.95,1,0,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,101915.985,16533.3,1208.2,7.07492089588689,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.7481520946778875,0.3274150630750442,0.8297385900637549,0.7168428764272942,-0.4866246411244043,1.663710385590557,-0.3810245611213909,-0.6609431809668543,-0.4732169249089542,0.08517587448249823
0,0,1,0,70,0,1,49.85,3370.2,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,168004.47,235914.0,3489.5,8.123024043049924,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.5322146110749875,-3.0537935721706098,0.8297385900637549,-0.4956186392248937,0.48204736214356353,-0.6009808099475747,-0.10132390031262084,0.7433157991651914,0.5351928199086196,0.7633399042451169
0,1,0,0,64,1,1,108.95,7111.3,0,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,774776.135,455123.2,6972.8,8.869580958531317,False,False,True,-1.0094870000640024,2.272997308849135,-0.9665536859352237,-0.6539654975887953,1.2878896068871795,0.3274150630750442,0.8297385900637549,1.4702654643428514,2.137362575767314,-0.6009808099475747,2.466664088223319,2.1464770053586335,2.07492615797159,1.246391641681851
0,0,1,1,66,1,0,89.9,5958.85,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,535700.6150000001,393284.10000000003,5933.400000000001,8.692800591957447,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.3693312749497821,0.3274150630750442,-1.2050277364749034,0.8365921619238069,1.6274408901826753,-0.6009808099475747,1.4548451468873165,1.7506440469521576,1.615477120684348,1.132007779651523
0,0,1,1,71,1,1,82.0,5999.85,0,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,491987.7,425989.35000000003,5822.0,8.699656404843084,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.572935445106289,0.3274150630750442,0.8297385900637549,0.5738090076397934,1.6455820582237792,-0.6009808099475747,1.2698427033999584,1.959990817246735,1.5662346512271619,1.1364437606963347
1,1,0,0,20,1,0,89.95,1648.45,0,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,148278.0775,32969.0,1799.0,7.408197177993388,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-0.5038270904900795,0.3274150630750442,-1.2050277364749034,0.8382553464445917,-0.2797710787045002,-0.6009808099475747,-0.1848102295517184,-0.5557380315633004,-0.21206386426887067,0.3008187595453072
1,0,1,0,72,1,1,79.35,5753.25,0,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,456520.38749999995,414234.0,5713.2,8.657693991203804,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.6136562791375904,0.3274150630750442,0.8297385900637549,0.48566022803819375,1.5364695694692372,-0.6009808099475747,1.119737420409114,1.884744654744312,1.5181414674126035,1.1092924258213197
